Epoca: ,1-ene.-10,2010.0,,2455196.50,,,,e,ε_g,ϖ_g,L_o Luna,P_o Luna,N_o Luna,Año trópico,,,,,,,,Luna Nueva,Luna Llena,Mes Sinódico,,,
17-10-17 0:00,2458043.50,2847.00,3,Martes,Octubre,17,"2,802.58",3083.8270,37605.1305,37157.8199,140.9228,-0.5341,-0.1813,-0.3611,37157.8283,6.1472,0.0882,37611.0132,-0.35673975,37610.6564,34526.8295,8.15%,,326.8295,26.81,,28
18-10-17 0:00,2458044.50,2848.00,4,Miércoles,Octubre,18,"2,803.57",3084.8201,37618.3069,37170.8849,140.8698,-0.7504,-0.1806,-0.3597,37170.6748,6.2882,-0.0050,37624.0202,-0.2337651587,37623.7865,34538.9664,3.33%,,338.9664,27.81,,29
19-10-17 0:00,2458045.50,2849.00,5,Jueves,Octubre,19,"2,804.55",3085.8137,37631.4832,37183.9499,140.8169,-0.9376,-0.1798,-0.3581,37183.5503,6.1136,-0.0975,37636.7416,-0.1037989197,37636.6378,34550.8241,0.64%,,350.8241,28.78,Luna Nueva,30
20-10-17 0:00,2458046.50,2850.00,6,Viernes,Octubre,20,"2,805.54",3086.8079,37644.6596,37197.0149,140.7639,-1.0884,-0.1790,-0.3565,37196.4620,5.6297,-0.1707,37649.2093,0.02758281224,37649.2369,34562.4290,0.04%,Luna Nueva,2.4290,0.20,,1
21-10-17 0:00,2458047.50,2851.00,7,Sábado,Octubre,21,"2,806.53",3087.8026,37657.8360,37210.0799,140.7110,-1.1970,-0.1781,-0.3547,37209.4157,4.8583,-0.2099,37661.4656,0.1554966259,37661.6211,34573.8184,1.45%,,13.8184,1.13,,2
22-10-17 0:00,2458048.50,2852.00,1,Domingo,Octubre,22,"2,807.51",3088.7979,37671.0124,37223.1449,140.6580,-1.2592,-0.1772,-0.3529,37222.4157,3.8356,-0.2069,37673.5592,0.2757209426,37673.8349,34585.0370,4.70%,,25.0370,2.05,,3
23-10-17 0:00,2458049.50,2853.00,2,Lunes,Octubre,23,"2,808.50",3089.7938,37684.1888,37236.2099,140.6051,-1.2726,-0.1762,-0.3509,37235.4643,2.6114,-0.1617,37685.5421,0.3845966117,37685.9267,34596.1330,9.62%,,36.1330,2.96,,4
24-10-17 0:00,2458050.50,2854.00,3,Martes,Octubre,24,"2,809.48",3090.7901,37697.3652,37249.2749,140.5521,-1.2367,-0.1752,-0.3488,37248.5621,1.2471,-0.0832,37697.4675,0.4789149248,37697.9465,34607.1563,16.00%,,47.1563,3.87,,5
25-10-17 0:00,2458051.50,2855.00,4,Miércoles,Octubre,25,"2,810.47",3091.7870,37710.5416,37262.3398,140.4992,-1.1529,-0.1741,-0.3466,37261.7076,-0.1874,0.0127,37709.3881,0.5558278154,37709.9439,34618.1569,23.62%,,58.1569,4.77,,6
26-10-17 0:00,2458052.50,2856.00,5,Jueves,Octubre,26,"2,811.45",3092.7844,37723.7180,37275.4048,140.4462,-1.0245,-0.1729,-0.3444,37274.8976,-1.6168,0.1063,37721.3560,0.6127947844,37721.9688,34629.1844,32.23%,,69.1844,5.68,,7
27-10-17 0:00,2458053.50,2857.00,6,Viernes,Octubre,27,"2,812.44",3093.7824,37736.8944,37288.4698,140.3933,-0.8565,-0.1717,-0.3420,37288.1271,-2.9646,0.1779,37733.4230,0.6475691846,37734.0706,34640.2882,41.57%,,80.2882,6.59,C. Creciente,8
28-10-17 0:00,2458054.50,2858.00,7,Sábado,Octubre,28,"2,813.42",3094.7809,37750.0708,37301.5348,140.3403,-0.6552,-0.1705,-0.3395,37301.3896,-4.1579,0.2123,37745.6405,0.6582259104,37746.2987,34651.5178,51.32%,,91.5178,7.51,,9
29-10-17 0:00,2458055.50,2859.00,1,Domingo,Octubre,29,"2,814.41",3095.7799,37763.2472,37314.5998,140.2873,-0.4287,-0.1692,-0.3369,37314.6772,-5.1309,0.2019,37758.0587,0.6432408728,37758.7019,34662.9221,61.18%,,102.9221,8.44,,10
30-10-17 0:00,2458056.50,2860.00,2,Lunes,Octubre,30,"2,815.40",3096.7794,37776.4236,37327.6648,140.2344,-0.1856,-0.1678,-0.3342,37327.9813,-5.8299,0.1488,37770.7247,0.6016421502,37771.3264,34674.5470,70.77%,,114.5470,9.40,,11
31-10-17 0:00,2458057.50,2861.00,3,Martes,Octubre,31,"2,816.38",3097.7794,37789.6000,37340.7298,140.1814,0.0647,-0.1664,-0.3315,37341.2924,-6.2161,0.0640,37783.6791,0.5332525253,37784.2123,34686.4329,79.69%,,126.4329,10.37,,12
1-11-17 0:00,2458058.50,2862.00,4,Miércoles,Noviembre,1,"2,817.37",3098.7799,37802.7764,37353.7948,140.1285,0.3125,-0.1650,-0.3286,37354.6008,-6.2683,-0.0342,37796.9513,0.4390234959,37797.3903,34698.6104,87.51%,,138.6104,11.37,,13
2-11-17 0:00,2458059.50,2863.00,5,Jueves,Noviembre,2,"2,818.35",3099.7810,37815.9528,37366.8598,140.0755,0.5481,-0.1635,-0.3256,37367.8970,-5.9843,-0.1252,37810.5550,0.3214189419,37810.8764,34711.0954,93.77%,,151.0954,12.39,,14
3-11-17 0:00,2458060.50,2864.00,6,Viernes,Noviembre,3,"2,819.34",3100.7825,37829.1292,37379.9248,140.0226,0.7625,-0.1620,-0.3225,37381.1718,-5.3806,-0.1895,37824.4835,0.184751885,37824.6683,34723.8858,98.04%,,163.8858,13.44,,15
4-11-17 0:00,2458061.50,2865.00,7,Sábado,Noviembre,4,"2,820.32",3101.7845,37842.3056,37392.9898,139.9696,0.9475,-0.1604,-0.3194,37394.4170,-4.4917,-0.2140,37838.7078,0.03533366433,37838.7431,34736.9586,99.93%,Luna Llena,176.9586,14.52,Luna Llena,16
5-11-17 0:00,2458062.50,2866.00,1,Domingo,Noviembre,5,"2,821.31",3102.7871,37855.4820,37406.0548,139.9167,1.0958,-0.1587,-0.3161,37407.6254,-3.3672,-0.1936,37853.1757,-0.1187073787,37853.0570,34750.2699,99.20%,,190.2699,15.61,,17
6-11-17 0:00,2458063.50,2867.00,2,Lunes,Noviembre,6,"2,822.30",3103.7901,37868.6584,37419.1198,139.8637,1.2017,-0.1571,-0.3128,37420.7913,-2.0690,-0.1330,37867.8151,-0.2680180623,37867.5471,34763.7571,95.76%,,203.7571,16.71,,18
7-11-17 0:00,2458064.50,2868.00,3,Martes,Noviembre,7,"2,823.28",3104.7935,37881.8348,37432.1848,139.8108,1.2612,-0.1553,-0.3093,37433.9106,-0.6671,-0.0451,37882.5391,-0.4029818594,37882.1361,34777.3425,89.75%,,217.3425,17.83,,19
8-11-17 0:00,2458065.50,2869.00,4,Miércoles,Noviembre,8,"2,824.27",3105.7975,37895.0112,37445.2497,139.7578,1.2719,-0.1535,-0.3058,37446.9810,0.7643,0.0516,37897.2526,-0.5148698755,37896.7378,34790.9403,81.51%,,230.9403,18.94,,20
9-11-17 0:00,2458066.50,2870.00,5,Jueves,Noviembre,9,"2,825.25",3106.8019,37908.1876,37458.3147,139.7049,1.2336,-0.1517,-0.3021,37460.0022,2.1511,0.1376,37911.8615,-0.5969113742,37911.2646,34804.4627,71.55%,,244.4627,20.05,,21
10-11-17 0:00,2458067.50,2871.00,6,Viernes,Noviembre,10,"2,826.24",3107.8068,37921.3640,37471.3797,139.6519,1.1475,-0.1499,-0.2984,37472.9756,3.4228,0.1954,37926.2796,-0.645021997,37925.6346,34817.8278,60.54%,,257.8278,21.15,,22
11-11-17 0:00,2458068.50,2872.00,7,Sábado,Noviembre,11,"2,827.22",3108.8121,37934.5404,37484.4447,139.5989,1.0172,-0.1479,-0.2946,37485.9045,4.5164,0.2139,37940.4358,-0.6580356955,37939.7778,34830.9656,49.16%,,270.9656,22.23,,23
12-11-17 0:00,2458069.50,2873.00,1,Domingo,Noviembre,12,"2,828.21",3109.8179,37947.7168,37497.5097,139.5460,0.8476,-0.1460,-0.2907,37498.7941,5.3787,0.1897,37954.2788,-0.6374441002,37953.6413,34843.8234,38.05%,,283.8234,23.28,,24
13-11-17 0:00,2458070.50,2874.00,2,Lunes,Noviembre,13,"2,829.20",3110.8242,37960.8932,37510.5747,139.4930,0.6453,-0.1440,-0.2867,37511.6508,5.9689,0.1279,37967.7792,-0.5867837554,37967.1925,34856.3683,27.79%,,296.3683,24.31,,25
14-11-17 0:00,2458071.50,2875.00,3,Martes,Noviembre,14,"2,830.18",3111.8308,37974.0696,37523.6397,139.4401,0.4182,-0.1420,-0.2827,37524.4825,6.2595,0.0410,37980.9301,-0.5108768382,37980.4192,34868.5884,18.81%,,308.5884,25.31,,26
15-11-17 0:00,2458072.50,2876.00,4,Miércoles,Noviembre,15,"2,831.17",3112.8380,37987.2460,37536.7047,139.3871,0.1748,-0.1399,-0.2785,37537.2979,6.2377,-0.0539,37993.7444,-0.4151164624,37993.3293,34880.4913,11.42%,,320.4913,26.29,,27
16-11-17 0:00,2458073.50,2877.00,5,Jueves,Noviembre,16,"2,832.15",3113.8455,38000.4224,37549.7697,139.3342,-0.0752,-0.1377,-0.2743,37550.1065,5.9053,-0.1382,38006.2521,-0.3049207174,38005.9472,34892.1017,5.81%,,332.1017,27.24,,28
17-11-17 0:00,2458074.50,2878.00,6,Viernes,Noviembre,17,"2,833.14",3114.8534,38013.5988,37562.8347,139.2812,-0.3223,-0.1356,-0.2700,37562.9179,5.2790,-0.1952,38018.4957,-0.1853992913,38018.3103,34903.4569,2.07%,,343.4569,28.17,,29
18-11-17 0:00,2458075.50,2879.00,7,Sábado,Noviembre,18,"2,834.12",3115.8618,38026.7751,37575.8997,139.2283,-0.5570,-0.1334,-0.2656,37575.7417,4.3888,-0.2139,38030.5264,-0.06121283411,38030.4652,34914.6034,0.22%,Luna Nueva,354.6034,29.09,Luna Nueva,1
19-11-17 0:00,2458076.50,2880.00,1,Domingo,Noviembre,19,"2,835.11",3116.8706,38039.9515,37588.9647,139.1753,-0.7701,-0.1311,-0.2611,37588.5868,3.2777,-0.1904,38042.3998,0.06342930441,38042.4632,34925.5926,0.24%,Luna Nueva,5.5926,0.46,,1
20-11-17 0:00,2458077.50,2881.00,2,Lunes,Noviembre,20,"2,836.09",3117.8798,38053.1279,37602.0297,139.1224,-0.9536,-0.1288,-0.2566,37601.4615,1.9994,-0.1290,38054.1736,0.1846945802,38054.3583,34936.4785,2.05%,,16.4785,1.35,,2
21-11-17 0:00,2458078.50,2882.00,3,Martes,Noviembre,21,"2,837.08",3118.8893,38066.3043,37615.0946,139.0694,-1.1003,-0.1265,-0.2520,37614.3729,0.6166,-0.0418,38065.9054,0.2990268176,38066.2045,34947.3151,5.58%,,27.3151,2.24,,3
22-11-17 0:00,2458079.50,2883.00,4,Miércoles,Noviembre,22,"2,838.07",3119.8993,38079.4807,37628.1596,139.0165,-1.2045,-0.1242,-0.2473,37627.3265,-0.8019,0.0541,38077.6526,0.4030523596,38078.0556,34958.1563,10.68%,,38.1563,3.13,,4
23-11-17 0:00,2458080.50,2884.00,5,Jueves,Noviembre,23,"2,839.05",3120.9096,38092.6571,37641.2246,138.9635,-1.2623,-0.1218,-0.2425,37640.3266,-2.1845,0.1394,38089.4715,0.4935084437,38089.9650,34969.0554,17.23%,,49.0554,4.02,,5
24-11-17 0:00,2458081.50,2885.00,6,Viernes,Noviembre,24,"2,840.04",3121.9203,38105.8335,37654.2896,138.9105,-1.2715,-0.1193,-0.2376,37653.3751,-3.4595,0.1966,38101.4185,0.5672000191,38101.9857,34980.0654,25.05%,,60.0654,4.93,,6
25-11-17 0:00,2458082.50,2886.00,7,Sábado,Noviembre,25,"2,841.02",3122.9314,38119.0099,37667.3546,138.8576,-1.2316,-0.1169,-0.2327,37666.4726,-4.5595,0.2137,38113.5494,0.6209920283,38114.1704,34991.2390,33.92%,,71.2390,5.84,,7
26-11-17 0:00,2458083.50,2887.00,1,Domingo,Noviembre,26,"2,842.01",3123.9428,38132.1863,37680.4196,138.8046,-1.1443,-0.1144,-0.2278,37679.6174,-5.4250,0.1867,38125.9181,0.6518539451,38126.5700,35002.6272,43.58%,,82.6272,6.78,C. Creciente,8
27-11-17 0:00,2458084.50,2888.00,2,Lunes,Noviembre,27,"2,842.99",3124.9546,38145.3627,37693.4846,138.7517,-1.0129,-0.1118,-0.2227,37692.8062,-6.0076,0.1209,38138.5749,0.656986291,38139.2319,35014.2773,53.73%,,94.2773,7.73,,9
28-11-17 0:00,2458085.50,2889.00,3,Martes,Noviembre,28,"2,843.98",3125.9667,38158.5391,37706.5496,138.6987,-0.8425,-0.1093,-0.2176,37706.0339,-6.2735,0.0295,38151.5618,0.6340649528,38152.1959,35026.2292,63.97%,,106.2292,8.71,,10
29-11-17 0:00,2458086.50,2890.00,4,Miércoles,Noviembre,29,"2,844.97",3126.9792,38171.7155,37719.6146,138.6458,-0.6397,-0.1067,-0.2124,37719.2940,-6.2060,-0.0682,38164.9082,0.5816265413,38165.4899,35038.5107,73.87%,,118.5107,9.72,,11
30-11-17 0:00,2458087.50,2891.00,5,Jueves,Noviembre,30,"2,845.95",3127.9919,38184.8919,37732.6796,138.5928,-0.4122,-0.1040,-0.2072,37732.5786,-5.8066,-0.1517,38178.6254,0.4995780574,38179.1250,35051.1330,82.89%,,131.1330,10.76,,12
1-12-17 0:00,2458088.50,2892.00,6,Viernes,Diciembre,1,"2,846.94",3129.0050,38198.0683,37745.7446,138.5399,-0.1689,-0.1014,-0.2019,37745.8789,-5.0954,-0.2032,38192.7022,0.389748743,38193.0919,35064.0869,90.50%,,144.0869,11.82,,13
2-12-17 0:00,2458089.50,2893.00,7,Sábado,Diciembre,2,"2,847.92",3130.0184,38211.2447,37758.8096,138.4869,0.0809,-0.0987,-0.1965,37759.1857,-4.1103,-0.2117,38207.1023,0.2563308424,38207.3586,35077.3402,96.14%,,157.3402,12.91,,14
3-12-17 0:00,2458090.50,2894.00,1,Domingo,Diciembre,3,"2,848.91",3131.0321,38224.4211,37771.8746,138.4340,0.3276,-0.0959,-0.1911,37772.4892,-2.9048,-0.1753,38221.7645,0.1060162413,38221.8705,35090.8384,99.36%,,170.8384,14.01,Luna Llena,15
4-12-17 0:00,2458091.50,2895.00,2,Lunes,Diciembre,4,"2,849.89",3132.0461,38237.5975,37784.9395,138.3810,0.5617,-0.0932,-0.1856,37785.7800,-1.5448,-0.1019,38236.6057,-0.05233229525,38236.5534,35104.5073,99.85%,Luna Llena,184.5073,15.14,,16
5-12-17 0:00,2458092.50,2896.00,3,Martes,Diciembre,5,"2,850.88",3133.0604,38250.7739,37798.0045,138.3281,0.7741,-0.0904,-0.1801,37799.0492,-0.1044,-0.0071,38251.5270,-0.2085176705,38251.3185,35118.2581,97.48%,,198.2581,16.26,,17
6-12-17 0:00,2458093.50,2897.00,4,Miércoles,Diciembre,6,"2,851.87",3134.0749,38263.9503,37811.0695,138.2751,0.9568,-0.0876,-0.1745,37812.2884,1.3384,0.0890,38266.4221,-0.3522218686,38266.0699,35131.9949,92.40%,,211.9949,17.39,,18
7-12-17 0:00,2458094.50,2898.00,5,Jueves,Diciembre,7,"2,852.85",3135.0898,38277.1267,37824.1345,138.2221,1.1026,-0.0848,-0.1688,37825.4907,2.7064,0.1663,38281.1867,-0.4743142519,38280.7124,35145.6226,84.97%,,225.6226,18.51,,19
8-12-17 0:00,2458095.50,2899.00,6,Viernes,Diciembre,8,"2,853.84",3136.1048,38290.3031,37837.1995,138.1692,1.2059,-0.0819,-0.1631,37838.6505,3.9277,0.2088,38295.7273,-0.5679235863,38295.1594,35159.0546,75.71%,,239.0546,19.61,,20
9-12-17 0:00,2458096.50,2900.00,7,Sábado,Diciembre,9,"2,854.82",3137.1202,38303.4795,37850.2645,138.1162,1.2629,-0.0790,-0.1574,37851.7638,4.9395,0.2081,38309.9689,-0.6290252324,38309.3399,35172.2197,65.27%,,252.2197,20.69,,21
10-12-17 0:00,2458097.50,2901.00,1,Domingo,Diciembre,10,"2,855.81",3138.1357,38316.6559,37863.3295,138.0633,1.2712,-0.0761,-0.1516,37864.8285,5.6914,0.1648,38323.8594,-0.6564673289,38323.2030,35185.0672,54.30%,,265.0672,21.74,C. Menguante,22
11-12-17 0:00,2458098.50,2902.00,2,Lunes,Diciembre,11,"2,856.79",3139.1515,38329.8323,37876.3945,138.0103,1.2307,-0.0732,-0.1458,37877.8442,6.1476,0.0881,38337.3719,-0.6515363184,38336.7203,35197.5688,43.41%,,277.5688,22.77,,23
12-12-17 0:00,2458099.50,2903.00,3,Martes,Diciembre,12,"2,857.78",3140.1676,38343.0087,37889.4595,137.9574,1.1428,-0.0703,-0.1399,37890.8125,6.2880,-0.0061,38350.5036,-0.6172683758,38349.8864,35209.7188,33.13%,,289.7188,23.77,,24
13-12-17 0:00,2458100.50,2904.00,4,Miércoles,Diciembre,13,"2,858.76",3141.1838,38356.1851,37902.5245,137.9044,1.0109,-0.0673,-0.1340,37903.7367,6.1087,-0.0987,38363.2733,-0.5577243429,38362.7156,35221.5318,23.85%,,301.5318,24.73,,25
14-12-17 0:00,2458101.50,2905.00,5,Jueves,Diciembre,14,"2,859.75",3142.2002,38369.3615,37915.5895,137.8515,0.8402,-0.0643,-0.1281,37916.6221,5.6219,-0.1715,38375.7164,-0.4773858359,38375.2390,35233.0388,15.88%,,313.0388,25.68,,26
15-12-17 0:00,2458102.50,2906.00,6,Viernes,Diciembre,15,"2,860.74",3143.2169,38382.5379,37928.6545,137.7985,0.6372,-0.0613,-0.1221,37929.4750,4.8542,-0.2100,38387.8805,-0.380744716,38387.4997,35244.2829,9.40%,,324.2829,26.60,,27
16-12-17 0:00,2458103.50,2907.00,7,Sábado,Diciembre,16,"2,861.72",3144.2337,38395.7143,37941.7195,137.7456,0.4097,-0.0583,-0.1160,37942.3034,3.8454,-0.2071,38399.8205,-0.2720852587,38399.5484,35255.3147,4.57%,,335.3147,27.51,,28
17-12-17 0:00,2458104.50,2908.00,1,Domingo,Diciembre,17,"2,862.71",3145.2507,38408.8906,37954.7845,137.6926,0.1664,-0.0552,-0.1100,37955.1160,2.6461,-0.1634,38411.5950,-0.1554159141,38411.4396,35266.1889,1.45%,,346.1889,28.40,,29
18-12-17 0:00,2458105.50,2909.00,2,Lunes,Diciembre,18,"2,863.69",3146.2679,38422.0670,37967.8494,137.6397,-0.0833,-0.0522,-0.1039,37967.9222,1.3158,-0.0876,38423.2642,-0.03449521402,38423.2297,35276.9618,0.07%,Luna Nueva,356.9618,29.28,Luna Nueva,1
19-12-17 0:00,2458106.50,2910.00,3,Martes,Diciembre,19,"2,864.68",3147.2852,38435.2434,37980.9144,137.5867,-0.3298,-0.0491,-0.0978,37980.7315,-0.0803,0.0055,38434.8880,0.0870957283,38434.9751,35287.6898,0.45%,,7.6898,0.63,,2
20-12-17 0:00,2458107.50,2911.00,4,Miércoles,Diciembre,20,"2,865.66",3148.3027,38448.4198,37993.9794,137.5337,-0.5635,-0.0460,-0.0916,37993.5535,-1.4738,0.0975,38446.5261,0.2058652806,38446.7319,35298.4292,2.56%,,18.4292,1.51,,3
21-12-17 0:00,2458108.50,2912.00,5,Jueves,Diciembre,21,"2,866.65",3149.3203,38461.5962,38007.0444,137.4808,-0.7756,-0.0429,-0.0854,38006.3971,-2.7958,0.1704,38458.2381,0.3183237395,38458.5564,35309.2361,6.37%,,29.2361,2.40,,4
22-12-17 0:00,2458109.50,2913.00,6,Viernes,Diciembre,22,"2,867.64",3150.3381,38474.7726,38020.1094,137.4278,-0.9579,-0.0398,-0.0792,38019.2705,-3.9806,0.2097,38470.0837,0.4209038902,38470.5046,35320.1665,11.79%,,40.1665,3.29,,5
23-12-17 0:00,2458110.50,2914.00,7,Sábado,Diciembre,23,"2,868.62",3151.3559,38487.9490,38033.1744,137.3749,-1.1034,-0.0367,-0.0730,38032.1807,-4.9677,0.2073,38482.1220,0.5098992279,38482.6319,35331.2759,18.72%,,51.2759,4.21,,6
24-12-17 0:00,2458111.50,2915.00,1,Domingo,Diciembre,24,"2,869.61",3152.3739,38501.1254,38046.2394,137.3219,-1.2064,-0.0335,-0.0667,38045.1333,-5.7056,0.1633,38494.4103,0.5814403748,38494.9917,35342.6178,27.00%,,62.6178,5.14,,7
25-12-17 0:00,2458112.50,2916.00,2,Lunes,Diciembre,25,"2,870.59",3153.3920,38514.3018,38059.3044,137.2690,-1.2630,-0.0304,-0.0605,38058.1322,-6.1542,0.0861,38507.0011,0.6315459066,38507.6327,35354.2406,36.42%,,74.2406,6.09,,8
26-12-17 0:00,2458113.50,2917.00,3,Martes,Diciembre,26,"2,871.58",3154.4102,38527.4782,38072.3694,137.2160,-1.2711,-0.0272,-0.0542,38071.1796,-6.2873,-0.0088,38519.9382,0.6562958634,38520.5945,35366.1843,46.67%,,86.1843,7.07,C. Creciente,9
27-12-17 0:00,2458114.50,2918.00,4,Miércoles,Diciembre,27,"2,872.56",3155.4284,38540.6546,38085.4344,137.1631,-1.2304,-0.0240,-0.0479,38084.2759,-6.0944,-0.1023,38533.2516,0.6521731688,38533.9038,35378.4753,57.37%,,98.4753,8.08,,10
28-12-17 0:00,2458115.50,2919.00,5,Jueves,Diciembre,28,"2,873.55",3156.4468,38553.8310,38098.4994,137.1101,-1.1423,-0.0209,-0.0416,38097.4195,-5.5821,-0.1750,38546.9525,0.6165884432,38547.5691,35391.1223,68.02%,,111.1223,9.12,,11
29-12-17 0:00,2458116.50,2920.00,6,Viernes,Diciembre,29,"2,874.54",3157.4652,38567.0074,38111.5644,137.0572,-1.0104,-0.0177,-0.0352,38110.6069,-4.7743,-0.2115,38561.0290,0.5485421594,38561.5775,35404.1123,78.04%,,124.1123,10.18,,12
30-12-17 0:00,2458117.50,2921.00,7,Sábado,Diciembre,30,"2,875.52",3158.4836,38580.1838,38124.6294,137.0042,-0.8396,-0.0145,-0.0289,38123.8332,-3.7111,-0.2039,38575.4437,0.4492952021,38575.8930,35417.4093,86.81%,,137.4093,11.27,,13
31-12-17 0:00,2458118.50,2922.00,1,Domingo,Diciembre,31,"2,876.51",3159.5021,38593.3602,38137.6943,136.9513,-0.6365,-0.0113,-0.0225,38137.0917,-2.4479,-0.1535,38590.1336,0.3228464566,38590.4565,35430.9544,93.71%,,150.9544,12.38,,14
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1,Domingo,,,,,,,,,,,,,,,,,,,,,,,
,,,2,Lunes,,,,,,,,,,,,,,,,,,,,,,,
,,,3,Martes,,,,,,,,,,,,,,,,,,,,,,,
,,,4,Miércoles,,,,,,,,,,,,,,,,,,,,,,,
,,,5,Jueves,,,,,,,,,,,,,,,,,,,,,,,
,,,6,Viernes,,,,,,,,,,,,,,,,,,,,,,,
,,,7,Sábado,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1,Enero,,,,,,,,,,,,,,,,,,,,,,,
,,,2,Febrero,,,,,,,,,,,,,,,,,,,,,,,
,,,3,Marzo,,,,,,,,,,,,,,,,,,,,,,,
,,,4,Abril,,,,,,,,,,,,,,,,,,,,,,,
,,,5,Mayo,,,,,,,,,,,,,,,,,,,,,,,
,,,6,Junio,,,,,,,,,,,,,,,,,,,,,,,
,,,7,Julio,,,,,,,,,,,,,,,,,,,,,,,
,,,8,Agosto,,,,,,,,,,,,,,,,,,,,,,,
,,,9,Septiembre,,,,,,,,,,,,,,,,,,,,,,,
,,,10,Octubre,,,,,,,,,,,,,,,,,,,,,,,
,,,11,Noviembre,,,,,,,,,,,,,,,,,,,,,,,
,,,12,Diciembre,,,,,,,,,,,,,,,,,,,,,,,
