Epoca: ,1-ene.-10,2010.0,,2455196.50,,,,e,ε_g,ϖ_g,L_o Luna,P_o Luna,N_o Luna,Año trópico,,,,,,,,Luna Nueva,Luna Llena,Mes Sinódico,,,
,,,,,,,,0.016705,279.557208,283.11,91.929336,130.143076,291.682547,365.242191,,,,,,,,0.28%,99.80%,29.5306,,,
Epoca 2014.0,1-ene.-00,,,2451544.50,,,,,,,,,,,,-0.1394717093,,,,,,,,,,,
2415018.500,,,T=,1.00,,,,,,,,,,,,,,,,,,,,,,,
Fecha,Dia Juliano,D (dias),,,,,M ʘ,Long. Ecl. ʘ,L,Mm,N,E_v,A_e,A_3,Mm´,E_c,A_4,L´,V,L´´ ,D ( º ),Fase,,,Dia Exacto de Fase,,
1-1-20 0:00,2458849.50,3653.00,4,Miércoles,Enero,1,"3,597.01",3880.0273,48225.3061,47688.2039,98.2420,-0.7781,-0.0097,-0.0193,47687.4547,1.3660,-0.0907,48225.8129,0.6003809159,48226.4133,44346.3860,29.97%,,66.3860,5.45,,1
2-1-20 0:00,2458850.50,3654.00,5,Jueves,Enero,2,"3,598.00",3881.0458,48238.4825,47701.2689,98.1890,-0.5663,-0.0065,-0.0129,47700.7219,-0.0792,0.0054,48237.8488,0.6409147945,48238.4897,44357.4439,39.13%,,77.4439,6.35,,2
3-1-20 0:00,2458851.50,3655.00,6,Viernes,Enero,3,"3,598.99",3882.0644,48251.6589,47714.3338,98.1360,-0.3328,-0.0033,-0.0065,47714.0109,-1.5225,0.1005,48249.9074,0.6578335557,48250.5652,44368.5008,48.69%,,88.5008,7.26,C. Creciente,3
4-1-20 0:00,2458852.50,3656.00,7,Sábado,Enero,4,"3,599.97",3883.0830,48264.8353,47727.3988,98.0831,-0.0865,-0.0001,-0.0002,47727.3126,-2.8855,0.1745,48262.0379,0.6502761113,48262.6882,44379.6052,58.34%,,99.6052,8.17,,4
5-1-20 0:00,2458853.50,3657.00,1,Domingo,Enero,5,"3,600.96",3884.1016,48278.0117,47740.4638,98.0301,0.1631,0.0031,0.0062,47740.6177,-4.0939,0.2115,48274.2893,0.6178586845,48274.9071,44390.8056,67.76%,,110.8056,9.09,,5
6-1-20 0:00,2458854.50,3658.00,2,Lunes,Enero,6,"3,601.94",3885.1201,48291.1881,47753.5288,97.9772,0.4065,0.0063,0.0125,47753.9165,-5.0822,0.2037,48286.7098,0.5607540416,48287.2706,44402.1504,76.61%,,122.1504,10.02,,6
7-1-20 0:00,2458855.50,3659.00,3,Martes,Enero,7,"3,602.93",3886.1387,48304.3645,47766.5938,97.9242,0.6342,0.0095,0.0189,47767.1996,-5.7972,0.1529,48299.3449,0.4798311432,48299.8247,44413.6860,84.54%,,133.6860,10.97,,7
8-1-20 0:00,2458856.50,3660.00,4,Miércoles,Enero,8,"3,603.91",3887.1572,48317.5409,47779.6588,97.8713,0.8376,0.0127,0.0253,47780.4584,-6.2016,0.0700,48312.2341,0.3768608359,48312.6110,44425.4538,91.18%,,145.4538,11.93,,8
9-1-20 0:00,2458857.50,3661.00,5,Jueves,Enero,9,"3,604.90",3888.1757,48330.7173,47792.7238,97.8183,1.0087,0.0159,0.0316,47793.6851,-6.2756,-0.0275,48325.4071,0.254768511,48325.6619,44437.4862,96.19%,,157.4862,12.92,,9
10-1-20 0:00,2458858.50,3662.00,6,Viernes,Enero,10,"3,605.89",3889.1941,48343.8937,47805.7888,97.7654,1.1411,0.0191,0.0379,47806.8730,-6.0179,-0.1189,48338.8790,0.1178760638,48338.9969,44449.8028,99.21%,,169.8028,13.93,Luna Llena,10
11-1-20 0:00,2458859.50,3663.00,7,Sábado,Enero,11,"3,606.87",3890.2125,48357.0701,47818.8538,97.7124,1.2297,0.0222,0.0443,47820.0170,-5.4452,-0.1854,48352.6470,-0.02796291177,48352.6190,44462.4065,99.96%,Luna Llena,182.4065,14.96,,11
12-1-20 0:00,2458860.50,3664.00,1,Domingo,Enero,12,"3,607.86",3891.2308,48370.2465,47831.9188,97.6595,1.2710,0.0254,0.0506,47833.1138,-4.5907,-0.2135,48366.6878,-0.1754475118,48366.5124,44475.2816,98.23%,,195.2816,16.02,,12
13-1-20 0:00,2458861.50,3665.00,2,Lunes,Enero,13,"3,608.84",3892.2490,48383.4229,47844.9838,97.6065,1.2634,0.0286,0.0569,47846.1617,-3.5018,-0.1980,48380.9579,-0.3162209742,48380.6417,44488.3927,93.99%,,208.3927,17.09,,13
14-1-20 0:00,2458862.50,3666.00,3,Martes,Enero,14,"3,609.83",3893.2672,48396.5993,47858.0488,97.5535,1.2073,0.0317,0.0632,47859.1611,-2.2371,-0.1423,48395.3954,-0.4415825313,48394.9538,44501.6867,87.34%,,221.6867,18.18,,14
15-1-20 0:00,2458863.50,3667.00,4,Miércoles,Enero,15,"3,610.81",3894.2852,48409.7757,47871.1138,97.5006,1.1047,0.0349,0.0694,47872.1142,-0.8628,-0.0582,48409.9246,-0.5434275101,48409.3811,44515.0959,78.61%,,235.0959,19.28,,15
16-1-20 0:00,2458864.50,3668.00,5,Jueves,Enero,16,"3,611.80",3895.3031,48422.9521,47884.1788,97.4476,0.9597,0.0380,0.0757,47885.0248,0.5508,0.0373,48424.4619,-0.6152272954,48423.8467,44528.5435,68.29%,,248.5435,20.39,,16
17-1-20 0:00,2458865.50,3669.00,6,Viernes,Enero,17,"3,612.78",3896.3210,48436.1285,47897.2437,97.3947,0.7778,0.0411,0.0819,47897.8985,1.9327,0.1252,48438.9230,-0.6528200985,48438.2702,44541.9492,57.00%,,261.9492,21.49,C. Menguante,17
18-1-20 0:00,2458866.50,3670.00,7,Sábado,Enero,18,"3,613.77",3897.3387,48449.3049,47910.3087,97.3417,0.5659,0.0442,0.0881,47910.7424,3.2146,0.1880,48453.2292,-0.6548240095,48452.5744,44555.2357,45.44%,,275.2357,22.58,,18
19-1-20 0:00,2458867.50,3671.00,1,Domingo,Enero,19,"3,614.76",3898.3562,48462.4813,47923.3737,97.2888,0.3324,0.0473,0.0942,47923.5645,4.3339,0.2137,48467.3139,-0.6225928585,48466.6914,44568.3351,34.27%,,288.3351,23.65,,19
20-1-20 0:00,2458868.50,3672.00,2,Lunes,Enero,20,"3,615.74",3899.3736,48475.6577,47936.4387,97.2358,0.0860,0.0504,0.1004,47936.3739,5.2363,0.1974,48481.1269,-0.5597670883,48480.5671,44581.1935,24.10%,,301.1935,24.71,,20
21-1-20 0:00,2458869.50,3673.00,3,Martes,Enero,21,"3,616.73",3900.3909,48488.8340,47949.5037,97.1829,-0.1637,0.0535,0.1065,47949.1801,5.8780,0.1422,48494.6370,-0.4715725766,48494.1655,44593.7746,15.41%,,313.7746,25.74,,21
22-1-20 0:00,2458870.50,3674.00,4,Miércoles,Enero,22,"3,617.71",3901.4080,48502.0104,47962.5687,97.1299,-0.4071,0.0565,0.1126,47961.9925,6.2273,0.0590,48507.8332,-0.3640569812,48507.4691,44606.0611,8.52%,,326.0611,26.75,,22
23-1-20 0:00,2458871.50,3675.00,5,Jueves,Enero,23,"3,618.70",3902.4249,48515.1868,47975.6337,97.0770,-0.6348,0.0596,0.1186,47974.8207,6.2664,-0.0358,48520.7230,-0.2434254608,48520.4795,44618.0546,3.62%,,338.0546,27.73,,23
24-1-20 0:00,2458872.50,3676.00,6,Viernes,Enero,24,"3,619.68",3903.4417,48528.3632,47988.6987,97.0240,-0.8382,0.0626,0.1246,47987.6733,5.9918,-0.1238,48533.3305,-0.1155707594,48533.2149,44629.7732,0.79%,,349.7732,28.69,Luna Nueva,24
25-1-20 0:00,2458873.50,3677.00,7,Sábado,Enero,25,"3,620.67",3904.4582,48541.5396,48001.7637,96.9711,-1.0093,0.0656,0.1306,48000.5582,5.4152,-0.1874,48545.6926,0.01418083005,48545.7068,44641.2485,0.01%,Luna Nueva,1.2485,0.10,,1
26-1-20 0:00,2458874.50,3678.00,1,Domingo,Enero,26,"3,621.66",3905.4746,48554.7160,48014.8287,96.9181,-1.1416,0.0686,0.1365,48013.4820,4.5630,-0.2137,48557.8551,0.1411418189,48557.9963,44652.5217,1.19%,,12.5217,1.03,,2
27-1-20 0:00,2458875.50,3679.00,2,Lunes,Enero,27,"3,622.64",3906.4907,48567.8924,48027.8937,96.8651,-1.2300,0.0715,0.1424,48026.4497,3.4755,-0.1971,48569.8693,0.2612163486,48570.1305,44663.6398,4.20%,,23.6398,1.94,,3
28-1-20 0:00,2458876.50,3680.00,3,Martes,Enero,28,"3,623.63",3907.5067,48581.0688,48040.9587,96.8122,-1.2710,0.0745,0.1483,48039.4649,2.2059,-0.1406,48581.7886,0.3707980116,48582.1594,44674.6528,8.87%,,34.6528,2.84,,4
29-1-20 0:00,2458877.50,3681.00,4,Miércoles,Enero,29,"3,624.61",3908.5224,48594.2452,48054.0237,96.7592,-1.2632,0.0774,0.1541,48052.5289,0.8177,-0.0552,48593.6671,0.4666627518,48594.1338,44685.6114,15.02%,,45.6114,3.74,,5
30-1-20 0:00,2458878.50,3682.00,5,Jueves,Enero,30,"3,625.60",3909.5378,48607.4216,48067.0886,96.7063,-1.2068,0.0803,0.1599,48065.6417,-0.6182,0.0419,48605.5582,0.5458861481,48606.1041,44696.5662,22.45%,,56.5662,4.64,,6
31-1-20 0:00,2458879.50,3683.00,6,Viernes,Enero,31,"3,626.58",3910.5531,48620.5980,48080.1536,96.6533,-1.1039,0.0831,0.1656,48078.8010,-2.0267,0.1306,48617.5148,0.6057964386,48618.1206,44707.5675,30.92%,,67.5675,5.54,,7
1-2-20 0:00,2458880.50,3684.00,7,Sábado,Febrero,1,"3,627.57",3911.5680,48633.7744,48093.2186,96.6004,-0.9586,0.0860,0.1712,48092.0028,-3.3327,0.1924,48629.5895,0.6439657238,48630.2334,44718.6654,40.17%,,78.6654,6.45,C. Creciente,8
2-2-20 0:00,2458881.50,3685.00,1,Domingo,Febrero,2,"3,628.56",3912.5827,48646.9508,48106.2836,96.5474,-0.7763,0.0888,0.1769,48105.2416,-4.4654,0.2140,48641.8342,0.6582438246,48642.4925,44729.9097,49.92%,,89.9097,7.38,C. Creciente,9
3-2-20 0:00,2458882.50,3686.00,2,Lunes,Febrero,3,"3,629.54",3913.5972,48660.1272,48119.3486,96.4945,-0.5642,0.0916,0.1824,48118.5104,-5.3625,0.1906,48654.2995,0.6468489877,48654.9464,44741.3492,59.84%,,101.3492,8.31,,10
4-2-20 0:00,2458883.50,3687.00,3,Martes,Febrero,4,"3,630.53",3914.6113,48673.3036,48132.4136,96.4415,-0.3303,0.0944,0.1879,48131.8010,-5.9740,0.1270,48667.0319,0.6085387811,48667.6404,44753.0291,69.56%,,113.0291,9.27,,11
5-2-20 0:00,2458884.50,3688.00,4,Miércoles,Febrero,5,"3,631.51",3915.6252,48686.4800,48145.4786,96.3886,-0.0837,0.0971,0.1934,48145.1044,-6.2657,0.0364,48680.0699,0.5428820335,48680.6128,44764.9876,78.67%,,124.9876,10.25,,12
6-2-20 0:00,2458885.50,3689.00,5,Jueves,Febrero,6,"3,632.50",3916.6388,48699.6564,48158.5436,96.3356,0.1661,0.0998,0.1988,48158.4111,-6.2210,-0.0619,48693.4398,0.4506290061,48693.8904,44777.2516,86.72%,,137.2516,11.26,,13
7-2-20 0:00,2458886.50,3690.00,6,Viernes,Febrero,7,"3,633.48",3917.6520,48712.8328,48171.6086,96.2827,0.4095,0.1025,0.2041,48171.7115,-5.8425,-0.1471,48707.1503,0.3341302051,48707.4844,44789.8323,93.23%,,149.8323,12.29,,14
8-2-20 0:00,2458887.50,3691.00,7,Sábado,Febrero,8,"3,634.47",3918.6650,48726.0092,48184.6736,96.2297,0.6372,0.1052,0.2094,48184.9963,-5.1516,-0.2011,48721.1886,0.1976956784,48721.3863,44802.7213,97.74%,,162.7213,13.35,,15
9-2-20 0:00,2458888.50,3692.00,1,Domingo,Febrero,9,"3,635.45",3919.6776,48739.1856,48197.7386,96.1767,0.8404,0.1078,0.2146,48198.2566,-4.1869,-0.2126,48735.5187,0.04774253208,48735.5664,44815.8888,99.87%,Luna Llena,175.8888,14.43,Luna Llena,16
10-2-20 0:00,2458889.50,3693.00,2,Lunes,Febrero,10,"3,636.44",3920.6899,48752.3620,48210.8036,96.1238,1.0112,0.1104,0.2198,48211.4846,-3.0021,-0.1795,48750.0811,-0.1074177357,48749.9737,44829.2838,99.35%,,189.2838,15.53,,17
11-2-20 0:00,2458890.50,3694.00,3,Martes,Febrero,11,"3,637.43",3921.7019,48765.5384,48223.8686,96.0708,1.1431,0.1129,0.2249,48224.6738,-1.6622,-0.1091,48764.7973,-0.258226366,48764.5390,44842.8371,96.08%,,202.8371,16.64,,18
12-2-20 0:00,2458891.50,3695.00,4,Miércoles,Febrero,12,"3,638.41",3922.7135,48778.7148,48236.9335,96.0179,1.2309,0.1154,0.2299,48237.8191,-0.2393,-0.0163,48779.5746,-0.3948991938,48779.1797,44856.4662,90.21%,,216.4662,17.76,,19
13-2-20 0:00,2458892.50,3696.00,5,Jueves,Febrero,13,"3,639.40",3923.7248,48791.8912,48249.9985,95.9649,1.2713,0.1179,0.2348,48250.9171,1.1910,0.0796,48794.3151,-0.5086198294,48793.8065,44870.0817,82.08%,,230.0817,18.87,,20
14-2-20 0:00,2458893.50,3697.00,6,Viernes,Febrero,14,"3,640.38",3924.7357,48805.0676,48263.0635,95.9120,1.2627,0.1204,0.2397,48263.9661,2.5544,0.1589,48808.9232,-0.5926170795,48808.3306,44883.5948,72.24%,,243.5948,19.98,,21
15-2-20 0:00,2458894.50,3698.00,7,Sábado,Febrero,15,"3,641.37",3925.7463,48818.2440,48276.1285,95.8590,1.2055,0.1228,0.2445,48276.9667,3.7817,0.2056,48823.3139,-0.6428634454,48822.6711,44896.9248,61.31%,,256.9248,21.08,,22
16-2-20 0:00,2458895.50,3699.00,1,Domingo,Febrero,16,"3,642.35",3926.7564,48831.4204,48289.1935,95.8061,1.1017,0.1252,0.2493,48289.9208,4.8118,0.2109,48837.4195,-0.6582559158,48836.7613,44910.0048,50.00%,,270.0048,22.15,C. Menguante,23
17-2-20 0:00,2458896.50,3700.00,2,Lunes,Febrero,17,"3,643.34",3927.7662,48844.5968,48302.2585,95.7531,0.9555,0.1275,0.2539,48302.8326,5.5948,0.1739,48851.1934,-0.6403058184,48850.5531,44922.7869,38.93%,,282.7869,23.20,,24
18-2-20 0:00,2458897.50,3701.00,3,Martes,Febrero,18,"3,644.33",3928.7756,48857.7732,48315.3235,95.7002,0.7725,0.1298,0.2585,48315.7076,6.0940,0.1024,48864.6121,-0.5924971126,48864.0197,44935.2440,28.68%,,295.2440,24.22,,25
19-2-20 0:00,2458898.50,3702.00,4,Miércoles,Febrero,19,"3,645.31",3929.7846,48870.9495,48328.3885,95.6472,0.5596,0.1321,0.2630,48328.5530,6.2866,0.0108,48877.6745,-0.5195257981,48877.1549,44947.3703,19.65%,,307.3703,25.21,,26
20-2-20 0:00,2458899.50,3703.00,5,Jueves,Febrero,20,"3,646.30",3930.7932,48884.1259,48341.4535,95.5943,0.3252,0.1343,0.2675,48341.3768,6.1650,-0.0828,48890.3990,-0.4266065046,48889.9724,44959.1792,12.16%,,319.1792,26.18,,27
21-2-20 0:00,2458900.50,3704.00,6,Viernes,Febrero,21,"3,647.28",3931.8014,48897.3023,48354.5185,95.5413,0.0781,0.1365,0.2718,48354.1883,5.7365,-0.1600,48902.8205,-0.3189586652,48902.5015,44970.7001,6.40%,,330.7001,27.13,,28
22-2-20 0:00,2458901.50,3705.00,7,Sábado,Febrero,22,"3,648.27",3932.8092,48910.4787,48367.5835,95.4883,-0.1719,0.1387,0.2761,48366.9968,5.0225,-0.2057,48914.9850,-0.2015042642,48914.7835,44981.9743,2.45%,,341.9743,28.05,,29
23-2-20 0:00,2458902.50,3706.00,1,Domingo,Febrero,23,"3,649.25",3933.8166,48923.6551,48380.6485,95.4354,-0.4153,0.1408,0.2803,48379.8120,4.0580,-0.2110,48926.9461,-0.07874970156,48926.8673,44993.0507,0.37%,,353.0507,28.96,Luna Nueva,30
24-2-20 0:00,2458903.50,3707.00,2,Lunes,Febrero,24,"3,650.24",3934.8235,48936.8315,48393.7135,95.3824,-0.6428,0.1428,0.2844,48392.6434,2.8898,-0.1747,48938.7610,0.04520478865,48938.8062,45003.9827,0.12%,Luna Nueva,3.9827,0.33,,1
25-2-20 0:00,2458904.50,3708.00,3,Martes,Febrero,25,"3,651.23",3935.8300,48950.0079,48406.7785,95.3295,-0.8454,0.1449,0.2885,48405.4997,1.5746,-0.1038,48950.4885,0.1665877263,48950.6551,45014.8251,1.66%,,14.8251,1.22,,2
26-2-20 0:00,2458905.50,3709.00,4,Miércoles,Febrero,26,"3,652.21",3936.8360,48963.1843,48419.8434,95.2765,-1.0154,0.1468,0.2924,48418.3888,0.1768,-0.0120,48962.1869,0.2818576419,48962.4687,45025.6327,4.92%,,25.6327,2.10,,3
27-2-20 0:00,2458906.50,3710.00,5,Jueves,Febrero,27,"3,653.20",3937.8416,48976.3607,48432.9084,95.2236,-1.1462,0.1488,0.2963,48431.3172,-1.2341,0.0824,48973.9140,0.3876114068,48974.3016,45036.4600,9.79%,,36.4600,2.99,,4
28-2-20 0:00,2458907.50,3711.00,6,Viernes,Febrero,28,"3,654.18",3938.8468,48989.5371,48445.9734,95.1706,-1.2328,0.1507,0.3000,48444.2899,-2.5868,0.1605,48985.7273,0.4805127533,48986.2078,45047.3610,16.13%,,47.3610,3.88,,5
29-2-20 0:00,2458908.50,3712.00,7,Sábado,Febrero,29,"3,655.17",3939.8515,49002.7135,48459.0384,95.1177,-1.2718,0.1525,0.3037,48457.3104,-3.8117,0.2063,48997.6838,0.5572471013,48998.2411,45058.3896,23.79%,,58.3896,4.79,,6
1-3-20 0:00,2458909.50,3713.00,1,Domingo,Marzo,1,"3,656.15",3940.8557,49015.8899,48472.1034,95.0647,-1.2616,0.1543,0.3073,48470.3802,-4.8441,0.2102,49009.8402,0.6145120393,49010.4547,45069.5990,32.57%,,69.5990,5.71,,7
2-3-20 0:00,2458910.50,3714.00,2,Lunes,Marzo,2,"3,657.14",3941.8594,49029.0663,48485.1684,95.0118,-1.2027,0.1561,0.3108,48483.4988,-5.6278,0.1709,49022.2506,0.6490642711,49022.8997,45081.0402,42.21%,,81.0402,6.65,C. Creciente,8
3-3-20 0:00,2458911.50,3715.00,3,Martes,Marzo,3,"3,658.12",3942.8627,49042.2427,48498.2334,94.9588,-1.0973,0.1578,0.3142,48496.6641,-6.1190,0.0961,49034.9646,0.6578570765,49035.6225,45092.7598,52.41%,,92.7598,7.61,,9
4-3-20 0:00,2458912.50,3716.00,4,Miércoles,Marzo,4,"3,659.11",3943.8655,49055.4191,48511.2984,94.9059,-0.9495,0.1594,0.3175,48509.8719,-6.2886,0.0010,49048.0225,0.6383069367,49048.6608,45104.7953,62.77%,,104.7953,8.60,,10
5-3-20 0:00,2458913.50,3717.00,5,Jueves,Marzo,5,"3,660.10",3944.8678,49068.5955,48524.3634,94.8529,-0.7650,0.1611,0.3207,48523.1166,-6.1245,-0.0946,49061.4503,0.5887119052,49062.0390,45117.1712,72.83%,,117.1712,9.61,,11
6-3-20 0:00,2458914.50,3718.00,6,Viernes,Marzo,6,"3,661.08",3945.8696,49081.7719,48537.4284,94.7999,-0.5509,0.1626,0.3239,48536.3910,-5.6332,-0.1704,49075.2547,0.5087993236,49075.7635,45129.8939,82.07%,,129.8939,10.66,,12
7-3-20 0:00,2458915.50,3719.00,7,Sábado,Marzo,7,"3,662.07",3946.8710,49094.9483,48550.4934,94.7470,-0.3155,0.1642,0.3269,48549.6868,-4.8394,-0.2103,49089.4190,0.4003100917,49089.8193,45142.9483,89.90%,,142.9483,11.73,,13
8-3-20 0:00,2458916.50,3720.00,1,Domingo,Marzo,8,"3,663.05",3947.8718,49108.1247,48563.5584,94.6940,-0.0678,0.1656,0.3298,48562.9951,-3.7850,-0.2057,49103.9005,0.2674533527,49104.1680,45156.2962,95.78%,,156.2962,12.82,,14
9-3-20 0:00,2458917.50,3721.00,2,Lunes,Marzo,9,"3,664.04",3948.8721,49121.3011,48576.6234,94.6411,0.1825,0.1671,0.3327,48576.3061,-2.5271,-0.1575,49118.6319,0.1170292511,49118.7489,45169.8768,99.22%,,169.8768,13.93,Luna Llena,15
10-3-20 0:00,2458918.50,3722.00,3,Martes,Marzo,10,"3,665.02",3949.8719,49134.4775,48589.6883,94.5881,0.4257,0.1684,0.3354,48589.6102,-1.1341,-0.0759,49133.5247,-0.04194076301,49133.4828,45183.6109,99.90%,Luna Llena,183.6109,15.06,,16
11-3-20 0:00,2458919.50,3723.00,4,Miércoles,Marzo,11,"3,666.01",3950.8712,49147.6539,48602.7533,94.5352,0.6525,0.1697,0.3380,48602.8981,0.3179,0.0216,49148.4762,-0.1991048725,49148.2771,45197.4059,97.71%,,197.4059,16.19,,17
12-3-20 0:00,2458920.50,3724.00,5,Jueves,Marzo,12,"3,667.00",3951.8700,49160.8303,48615.8183,94.4822,0.8541,0.1710,0.3406,48616.1608,1.7503,0.1144,49163.3781,-0.3440402955,49163.0341,45211.1641,92.78%,,211.1641,17.32,,18
13-3-20 0:00,2458921.50,3725.00,6,Viernes,Marzo,13,"3,667.98",3952.8682,49174.0067,48628.8833,94.4293,1.0226,0.1722,0.3430,48629.3907,3.0862,0.1830,49178.1263,-0.4675799561,49177.6587,45224.7904,85.48%,,224.7904,18.44,,19
14-3-20 0:00,2458922.50,3726.00,7,Sábado,Marzo,14,"3,668.97",3953.8660,49187.1831,48641.9483,94.3763,1.1516,0.1734,0.3453,48642.5811,4.2551,0.2132,49192.6295,-0.5628693491,49192.0667,45238.2007,76.35%,,238.2007,19.54,,20
15-3-20 0:00,2458923.50,3727.00,1,Domingo,Marzo,15,"3,669.95",3954.8632,49200.3595,48655.0133,94.3234,1.2359,0.1745,0.3476,48655.7271,5.1967,0.1992,49206.8167,-0.625915386,49206.1908,45251.3276,66.01%,,251.3276,20.62,,21
16-3-20 0:00,2458924.50,3728.00,2,Lunes,Marzo,16,"3,670.94",3955.8598,49213.5359,48668.0783,94.2704,1.2725,0.1756,0.3497,48668.8254,5.8640,0.1442,49220.6409,-0.6555709292,49219.9853,45264.1255,55.12%,,264.1255,21.67,C. Menguante,22
17-3-20 0:00,2458925.50,3729.00,3,Martes,Marzo,17,"3,671.92",3956.8560,49226.7123,48681.1433,94.2175,1.2597,0.1766,0.3517,48681.8746,6.2255,0.0599,49234.0807,-0.6530734948,49233.4276,45276.5716,44.28%,,276.5716,22.69,,23
18-3-20 0:00,2458926.50,3730.00,4,Miércoles,Marzo,18,"3,672.91",3957.8516,49239.8887,48694.2083,94.1645,1.1981,0.1776,0.3537,48694.8751,6.2658,-0.0362,49247.1388,-0.6213527988,49246.5174,45288.6658,34.00%,,288.6658,23.68,,24
19-3-20 0:00,2458927.50,3731.00,5,Jueves,Marzo,19,"3,673.90",3958.8466,49253.0651,48707.2733,94.1115,1.0901,0.1785,0.3555,48707.8294,5.9866,-0.1248,49259.8384,-0.5643216909,49259.2741,45300.4275,24.68%,,300.4275,24.64,,25
20-3-20 0:00,2458928.50,3732.00,6,Viernes,Marzo,20,"3,674.88",3959.8411,49266.2414,48720.3383,94.0586,0.9398,0.1794,0.3572,48720.7415,5.4049,-0.1880,49272.2188,-0.4862983951,49271.7325,45311.8913,16.61%,,311.8913,25.58,,26
21-3-20 0:00,2458929.50,3733.00,7,Sábado,Marzo,21,"3,675.87",3960.8351,49279.4178,48733.4033,94.0056,0.7530,0.1802,0.3588,48733.6173,4.5527,-0.2138,49284.3297,-0.391621829,49283.9381,45323.1030,10.01%,,323.1030,26.50,,27
22-3-20 0:00,2458930.50,3734.00,1,Domingo,Marzo,22,"3,676.85",3961.8285,49292.5942,48746.4683,93.9527,0.5371,0.1809,0.3603,48746.4641,3.4742,-0.1971,49296.2275,-0.2844523739,49295.9431,45334.1146,5.02%,,334.1146,27.41,,28
23-3-20 0:00,2458931.50,3735.00,2,Lunes,Marzo,23,"3,677.84",3962.8214,49305.7706,48759.5332,93.8997,0.3003,0.1816,0.3617,48759.2902,2.2239,-0.1416,49307.9716,-0.1687127886,49307.8029,45344.9815,1.71%,,344.9815,28.30,,29
24-3-20 0:00,2458932.50,3736.00,3,Martes,Marzo,24,"3,678.82",3963.8137,49318.9470,48772.5982,93.8468,0.0518,0.1823,0.3630,48772.1048,0.8638,-0.0582,49319.6222,-0.048115514,49319.5740,45355.7604,0.14%,Luna Nueva,355.7604,29.18,Luna Nueva,1
25-3-20 0:00,2458933.50,3737.00,4,Miércoles,Marzo,25,"3,679.81",3964.8054,49332.1234,48785.6632,93.7938,-0.1987,0.1829,0.3642,48784.9175,-0.5391,0.0366,49331.2394,0.07376742776,49331.3131,45366.5077,0.32%,,6.5077,0.53,,2
26-3-20 0:00,2458934.50,3738.00,5,Jueves,Marzo,26,"3,680.79",3965.7966,49345.2998,48798.7282,93.7409,-0.4415,0.1834,0.3652,48797.7381,-1.9159,0.1242,49342.8832,0.1934191843,49343.0766,45377.2800,2.26%,,17.2800,1.42,,3
27-3-20 0:00,2458935.50,3739.00,6,Viernes,Marzo,27,"3,681.78",3966.7873,49358.4762,48811.7932,93.6879,-0.6672,0.1839,0.3662,48810.5759,-3.1989,0.1874,49354.6137,0.3072907766,49354.9210,45388.1337,5.91%,,28.1337,2.31,,4
28-3-20 0:00,2458936.50,3740.00,7,Sábado,Marzo,28,"3,682.77",3967.7773,49371.6526,48824.8582,93.6350,-0.8670,0.1843,0.3671,48823.4398,-4.3240,0.2137,49366.4909,0.4117192678,49366.9027,45399.1253,11.21%,,39.1253,3.21,,5
29-3-20 0:00,2458937.50,3741.00,1,Domingo,Marzo,29,"3,683.75",3968.7668,49384.8290,48837.9232,93.5820,-1.0332,0.1847,0.3678,48836.3375,-5.2341,0.1975,49378.5744,0.5028632441,49379.0773,45410.3105,18.07%,,50.3105,4.13,,6
30-3-20 0:00,2458938.50,3742.00,2,Lunes,Marzo,30,"3,684.74",3969.7558,49398.0054,48850.9882,93.5291,-1.1593,0.1850,0.3684,48849.2754,-5.8817,0.1417,49390.9211,0.5766803784,49391.4978,45421.7420,26.33%,,61.7420,5.06,,7
